synced_at,source_env,bot_group,strategy,model,symbol,side,qty,filled_qty,filled_avg_price,filled_at,submitted_at,status,order_type,order_class,time_in_force,order_id,client_order_id
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,POET,sell,8,8,10.77,2026-05-08 19:34:22.284491+00:00,2026-05-08 19:34:21.933725+00:00,filled,market,simple,day,4d6071a4-8eb2-40f2-9ba1-79dbc811c03a,2789fc9b-77ee-4606-9434-57aef40dc22b
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,CALY,sell,5,5,17.27,2026-05-08 19:34:22.858183+00:00,2026-05-08 19:34:21.886448+00:00,filled,market,simple,day,57347fee-64ab-4e0e-a4e4-88f70cb218eb,bbf28f0f-e000-4311-95fa-5a8b7784d29b
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,CALY,sell,5,0,,,2026-05-08 18:54:05.137487+00:00,canceled,limit,bracket,day,952cbb9a-185d-4833-9234-ffe99110cfb8,bccd3cea-b385-4ff3-a4fb-23c522c4beb4
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,CALY,buy,5,5,17.42,2026-05-08 18:54:05.116103+00:00,2026-05-08 18:54:04.650451+00:00,filled,market,bracket,day,f41a0c53-1c23-4613-97fa-3ecfd2b3512a,1cb4327b-4091-4f9d-b9a0-6c2e14ff1130
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,CALY,sell,5,0,,,2026-05-08 18:54:04.644367+00:00,canceled,stop,bracket,day,bdf6dc33-b33d-4dfd-a178-3238ebf13a61,acc72cca-bc7f-4021-8049-cb5eedae5882
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,RDW,sell,9,0,,,2026-05-08 15:36:02.591039+00:00,canceled,limit,bracket,day,4094b51b-f301-4f4d-b263-f74e5abad1eb,5b8607cd-b005-481d-b57f-5e35eff3f6a7
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,POET,sell,8,0,,,2026-05-08 15:36:01.830220+00:00,canceled,limit,bracket,day,7925e9f1-245e-453c-a0f4-c7ea38d352a2,f77a5105-ba27-4fcf-a034-05f26d83b6e1
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,RDW,buy,9,9,10.804444,2026-05-08 15:36:02.576996+00:00,2026-05-08 15:36:01.405465+00:00,filled,market,bracket,day,d2503e71-8672-4850-8939-546690b0d35f,65672e1d-1bbb-4174-9419-df5ce9e5ba6c
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,RDW,sell,9,0,,,2026-05-08 15:36:01.384115+00:00,canceled,stop,bracket,day,954cd44f-eb33-4631-bced-9c80611210f0,5613b257-3cd5-4fb0-b2fd-00e4eef07342
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,POET,buy,8,8,11.25,2026-05-08 15:36:01.808815+00:00,2026-05-08 15:36:00.787936+00:00,filled,market,bracket,day,be8e1d03-ef55-42b4-9078-1d77eadae662,e9df3815-325e-41f9-970a-09c682924617
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,POET,sell,8,0,,,2026-05-08 15:36:00.743178+00:00,canceled,stop,bracket,day,a59a4578-14e7-43e6-b415-5d32d7a26d8e,bb007f6c-b2f1-4dc5-aef5-4a7ac72ae4e8
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,FSM,buy,9,0,,,2026-05-07 19:51:11.276471+00:00,canceled,trailing_stop,simple,day,ff820388-38dc-40a1-b4ed-8eeb7c6884be,2ee2eee3-4d61-4083-bc2a-a6f85454ac50
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,OKLO,buy,1,0,,,2026-05-06 19:49:11.953959+00:00,canceled,trailing_stop,simple,day,41b17fa2-a0ac-4045-bf1f-6bac11747516,ea4c901b-75f1-43c8-87a9-df0be79a7887
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,SBSW,buy,7,0,,,2026-05-06 19:46:29.989662+00:00,canceled,trailing_stop,simple,day,8df112b3-fcec-47d9-8337-5412aba4bc91,3b2ed501-3d1a-4adf-84fa-cdd6eef10a70
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,SMCI,buy,2,0,,,2026-05-06 19:46:29.325414+00:00,canceled,trailing_stop,simple,day,c7247a94-a4a0-4e0e-ab35-b09eb96ce74c,757a1788-5823-4e72-9df2-8b8b4c208553
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AAPL,sell,397,397,281.69,2026-05-06 13:30:09.849642+00:00,2026-05-06 08:01:02.509356+00:00,filled,market,simple,day,ae7ffe57-af67-49ba-a1e5-be97528ca4ed,f901664d-219f-4c1a-b438-7195171727b1
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,SPY,sell,111,111,728.72,2026-05-06 13:32:13.496395+00:00,2026-05-06 08:01:02.505646+00:00,filled,market,simple,day,353ea30f-0f7c-448b-a9a8-826892fef3e9,c8787ae2-ee61-469b-969f-6ed7167138ab
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,NAT,sell,83,83,5.75,2026-05-06 13:30:14.585880+00:00,2026-05-06 08:01:02.502002+00:00,filled,market,simple,day,30e3e620-812a-4368-b591-56a148663419,1c414866-5ca7-4f21-bc11-57b6b9d2742c
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AVGO,sell,1,1,435.54,2026-05-06 13:30:08.870946+00:00,2026-05-06 08:01:02.486293+00:00,filled,market,simple,day,b71a07b7-dc46-4882-8447-0d7e1aa868f2,8c72b3ae-f845-4425-8c3f-69d45c6597aa
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,SPY,sell,111,0,,,2026-05-05 20:57:27.786305+00:00,canceled,market,simple,day,b8703a20-4334-4f2c-bbc1-e1ff0bbdfefc,6b946291-e403-49ef-978c-1bc99e509a7f
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,NAT,sell,83,0,,,2026-05-05 20:57:27.744001+00:00,canceled,market,simple,day,c242a7a3-2ec4-4ba3-888b-cee103cd8d0e,b5df5a41-93a6-411a-bd80-d235aec49394
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AVGO,sell,1,0,,,2026-05-05 20:57:27.703050+00:00,canceled,market,simple,day,1623fa07-5b81-4bbd-8023-bcd442d7fc06,ddb9d917-59d3-4069-afd2-e4a0bec33bd3
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AAPL,sell,397,0,,,2026-05-05 20:57:27.659776+00:00,canceled,market,simple,day,9cbc7674-1d34-4246-92ab-0f16fe59ac7e,992088ae-334b-4a63-845c-40cf4a686cd2
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,SPY,sell,111,0,,,2026-05-05 20:52:24.041936+00:00,canceled,market,simple,day,968fc27f-b385-4022-968f-ddbd878f3333,6fa3b85c-d8e3-49f9-9069-5c26f30ffcf7
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,NAT,sell,83,0,,,2026-05-05 20:52:23.997805+00:00,canceled,market,simple,day,e5ce6b52-53c0-4200-a04e-d12ed32bcb98,6b174f41-25bb-4214-b187-21516aaca8d2
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AVGO,sell,1,0,,,2026-05-05 20:52:23.956039+00:00,canceled,market,simple,day,7aa19b06-6bf6-4177-82a2-718df035cbcb,02e169c2-2147-4291-ab0b-8739ca0a729c
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AAPL,sell,397,0,,,2026-05-05 20:52:23.913466+00:00,canceled,market,simple,day,25573246-72e6-4514-bab6-6bf1a90b48fa,cfc765e6-f5e4-42e2-a608-e999b6865741
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,SPY,sell,111,0,,,2026-05-05 20:47:20.340106+00:00,canceled,market,simple,day,15b14697-b4f8-424e-9082-ffc1e3710d7f,31a2370c-4049-4e84-b092-bf492a48a486
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,NAT,sell,83,0,,,2026-05-05 20:47:20.297828+00:00,canceled,market,simple,day,b140171a-e8cb-44e7-9383-4afa3de857bf,e3e186c6-4fd0-4be0-bf19-620f4197ef25
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AVGO,sell,1,0,,,2026-05-05 20:47:20.254895+00:00,canceled,market,simple,day,1742a58e-5510-4ee9-91bc-5e968f36bca9,124b6434-ab5f-4cb0-a8e9-117b8063f0d7
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AAPL,sell,397,0,,,2026-05-05 20:47:20.213447+00:00,canceled,market,simple,day,c779807d-7221-4865-903e-7afca9cc520a,7eded601-52b5-4b93-8099-86b86de1cb16
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AVGO,sell,1,0,,,2026-05-05 20:41:50.855832+00:00,canceled,market,simple,day,7d42232a-ac39-46c9-ad81-ff034f6cda4a,33f4287d-7a1d-475d-af6e-1b4d59452ba2
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,NAT,sell,83,0,,,2026-05-05 20:41:49.141687+00:00,canceled,market,simple,day,bc70ae2b-adca-4cb4-a657-1790c2bc6456,f52dd2b1-3ea2-485a-9e70-3d3b18cef2d7
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,SPY,sell,111,0,,,2026-05-05 20:41:47.143525+00:00,canceled,market,simple,day,107668c4-d00a-4743-b4e8-cb373d4a30b7,4538997e-8c28-46dd-bb7f-776d3d7c5145
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AAPL,sell,397,0,,,2026-05-05 20:41:44.308618+00:00,canceled,market,simple,day,77e45d46-ad63-4176-92ba-dead5b9c273f,ef403e3f-7835-48a6-8582-65be371c0fd4
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AAPL,sell,397,0,,,2026-05-05 20:41:39.268045+00:00,canceled,market,simple,day,7343391e-8826-400e-9bbb-57233b1b4610,f5a3c9b1-38b7-41a8-9888-c63fd0b61378
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,SPY,sell,111,0,,,2026-05-05 20:38:24.539177+00:00,canceled,market,simple,day,3e8c2032-b307-4f49-b982-052fcbac38dc,6097a583-dc39-4a2a-87ec-302869869cc0
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,NAT,sell,83,0,,,2026-05-05 20:38:24.492387+00:00,canceled,market,simple,day,aad09b98-871a-4568-87fa-f697604dacae,94ae8fd7-4268-47cc-858e-59afe81f4e07
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AVGO,sell,1,0,,,2026-05-05 20:38:24.439173+00:00,canceled,market,simple,day,bacc17d5-9d0d-4538-983d-4b762d7f922b,8a428af4-6bef-4d41-bcaa-41270023e5a6
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AAPL,sell,397,0,,,2026-05-05 20:38:24.390579+00:00,canceled,market,simple,day,ea076958-f5bd-44f5-a11d-004c4098a75e,49004e21-f87e-4b2a-92fa-de4c0436ba2c
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,SPY,sell,111,0,,,2026-05-05 20:37:38.898630+00:00,canceled,market,simple,day,6a80bdc3-1b2e-4c1b-a560-3f8c01732722,87bd7c5d-69b2-415b-87e2-96d3b01cbaeb
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,NAT,sell,83,0,,,2026-05-05 20:37:38.856362+00:00,canceled,market,simple,day,b019e111-4ae4-47a1-9275-6a57aae2a39a,96cac690-e362-4f46-b9d7-3394accaec92
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AVGO,sell,1,0,,,2026-05-05 20:37:38.814338+00:00,canceled,market,simple,day,59152463-3543-46e3-a03a-720480930072,db5595c3-a800-43be-81d3-95a89dfc51a7
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AAPL,sell,397,0,,,2026-05-05 20:37:38.756383+00:00,canceled,market,simple,day,b7fe7dab-831d-4b99-89ad-8cad8cf53024,2329b64c-44f0-451f-b701-5c6b65ad367b
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,NAT,sell,83,0,,,2026-05-05 20:30:58.051512+00:00,canceled,market,simple,day,a0452e28-2bb5-47f8-8490-fe2299b2ff6d,9e53a372-5692-4c2c-ab14-0cb31d8d60d4
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AVGO,sell,1,0,,,2026-05-05 20:30:58.004136+00:00,canceled,market,simple,day,1dc56301-0105-4fa5-91a3-ca22c883160a,6ad3e47f-3e33-43a0-bcfe-5ba88d79c4f1
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AAPL,sell,397,0,,,2026-05-05 20:30:57.954459+00:00,canceled,market,simple,day,f2f7286a-5557-4744-8828-10b195b55431,a6af3ab1-64bb-4ff3-8b15-5eab5fa6564c
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,SPY,sell,111,0,,,2026-05-05 20:24:08.848726+00:00,canceled,market,simple,day,51e58aaf-1008-4161-a68c-53e2f706696e,653473a4-2ce3-4838-ba1d-0271baa49abd
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,NAT,sell,83,0,,,2026-05-05 20:24:08.766167+00:00,canceled,market,simple,day,7e55fb4e-eb83-43e0-a55d-95add36cd5a2,4428cf32-4cc4-4440-977a-22fa9565e079
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AVGO,sell,1,0,,,2026-05-05 20:24:08.683963+00:00,canceled,market,simple,day,89cab30b-6039-4e83-8a78-1c98cbfe5625,66137f19-b855-494b-994f-309a001d7857
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AAPL,sell,397,0,,,2026-05-05 20:24:08.604165+00:00,canceled,market,simple,day,dfa828bb-74bc-4b08-8626-6ad6f5ac1c8a,a345a596-e748-4671-bf26-8c7f93b8e4b3
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,SPY,sell,111,0,,,2026-05-05 20:19:49.610407+00:00,canceled,market,simple,day,2b4aa002-e892-4b1b-907f-5a7a4baf6843,4d044cf0-1b92-449d-9311-3390a05c19e8
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,NAT,sell,83,0,,,2026-05-05 20:19:49.567809+00:00,canceled,market,simple,day,b1a8e96c-8f9f-48b6-b53b-0a8579200ec3,dfb86151-b2a7-4cb0-b400-50012c5b842d
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AVGO,sell,1,0,,,2026-05-05 20:19:49.525282+00:00,canceled,market,simple,day,e997e196-d7ff-4886-9c23-2e84b5eecefd,ce21c8f9-b26a-4605-8396-0a762533ab07
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AAPL,sell,397,0,,,2026-05-05 20:19:49.482712+00:00,canceled,market,simple,day,7c88d047-30cb-481a-a5bc-0be4deb84b57,270e74f9-1638-4a9f-a60d-fe2a423294f8
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,NAT,sell,83,0,,,2026-05-05 18:57:11.724582+00:00,expired,limit,bracket,day,fe9e8602-4145-4a9c-b093-1ca2bc531396,6f18f8dc-2c8d-4aca-afba-9dd90779b959
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AVGO,sell,1,0,,,2026-05-05 18:57:11.720786+00:00,expired,limit,bracket,day,aad79022-1167-46cd-95f5-4675a18c9760,82730ca6-8b4f-49ef-b82f-bc2c57d573bd
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AVGO,buy,1,1,431.36,2026-05-05 18:57:11.694267+00:00,2026-05-05 18:57:10.732601+00:00,filled,market,bracket,day,d0f50e8d-e55e-468a-84f2-40f77a783037,7ffc1f73-654d-41e7-8187-e491e389cc68
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AVGO,sell,1,0,,,2026-05-05 18:57:10.723774+00:00,canceled,stop,bracket,day,dcec59cc-dadf-4977-ad58-ade31b30332c,bcae2487-58b7-4dae-8f9f-a1c606bc33b8
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,NAT,buy,83,83,6,2026-05-05 18:57:11.696983+00:00,2026-05-05 18:57:10.442591+00:00,filled,market,bracket,day,78988121-1e7a-4f32-9b81-3481486769b2,6f14f301-d6fe-4988-b545-370fc6acf0bc
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,NAT,sell,83,0,,,2026-05-05 18:57:10.413325+00:00,canceled,stop,bracket,day,3488c816-9b9b-4358-8dda-51efca218bc4,6410381d-fc85-40b5-9b7e-64846bdfa1ad
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AAPL,sell,185,0,,,2026-05-05 17:58:52.600353+00:00,expired,limit,bracket,day,beb3a640-0644-42fc-bbbb-8038bfeee36c,2df6b2ec-272e-4e4c-85f2-1865c6741b3f
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AAPL,buy,185,185,283.25,2026-05-05 17:58:52.592550+00:00,2026-05-05 17:58:51.650340+00:00,filled,market,bracket,day,bc9af896-e429-4d50-93e0-46da4cbb3875,51d9314e-fdf9-4f2d-92f6-39a636c2b3f3
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AAPL,sell,185,0,,,2026-05-05 17:58:51.644110+00:00,canceled,stop,bracket,day,29af1b6b-3ebd-403c-90ac-834ab71658d5,25be5170-d0ba-4592-a8eb-cba1787cdf23
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,SPY,sell,111,0,,,2026-05-05 17:43:37.997625+00:00,expired,limit,bracket,day,16f8f2c2-31f5-43a2-9704-3b8d49f1be81,c631dd29-0ee7-43ca-92ae-4188a537c05c
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AAPL,sell,212,0,,,2026-05-05 17:43:37.641673+00:00,expired,limit,bracket,day,1ab2da8d-ecf9-43fa-9b02-03deb7c75db4,3b81f30f-a7fe-4d37-9d54-50e71a434bab
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,SPY,buy,111,111,723.95,2026-05-05 17:43:37.971982+00:00,2026-05-05 17:43:37.432249+00:00,filled,market,bracket,day,6932d13f-8dc2-48c6-9291-2df810f2584c,75a26bc9-f4f3-40fe-9196-97cb11549888
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,SPY,sell,111,0,,,2026-05-05 17:43:37.413898+00:00,canceled,stop,bracket,day,708e0765-d7a8-489a-b2e3-d581449a05ac,531363f4-526a-47a6-8a40-6dc431f1ffde
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AAPL,buy,212,212,282.58,2026-05-05 17:43:37.617257+00:00,2026-05-05 17:43:37.036290+00:00,filled,market,bracket,day,5f673ea5-d068-4093-8ae2-36e19933c803,346ace44-db60-474f-ab9a-f89042722b1d
2026-05-16 21:21:09,C:\Users\RodgerTucker\alpaca-bot\.env,DIRECT_SCANNER,direct_scanner_unknown,direct_scanner_closed_order,AAPL,sell,212,0,,,2026-05-05 17:43:37.022462+00:00,canceled,stop,bracket,day,42e4e264-1305-4dde-aaa4-7464552cc2b7,59e28798-9d0c-427f-b330-ddcb6536978d
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,TSLA,sell,1,1,426.6,2026-05-15 14:26:29.317023+00:00,2026-05-15 14:26:28.633521+00:00,filled,stop,bracket,day,166990aa-5062-4a7e-bcf1-0621b74f7e58,7ef6ca2b-12e9-496e-877e-cea3afb3f1fb
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,TSLA,sell,1,1,426.6,2026-05-15 14:26:29.208179+00:00,2026-05-15 14:26:28.629963+00:00,filled,stop,bracket,day,66522347-7e5c-4151-a4ef-bdcdf2f1ebbb,bf619c3a-be70-46ab-89cf-94cd500556da
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,QQQ,sell,1,1,712,2026-05-15 14:18:46.138851+00:00,2026-05-15 14:12:05.043849+00:00,filled,limit,bracket,day,aef62217-d9dc-458d-8c05-3d9793087b11,d95ee135-2a1a-4712-a2ca-d386f70b18f2
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,QQQ,buy,1,1,709.08,2026-05-15 14:12:05.028749+00:00,2026-05-15 14:12:04.397436+00:00,filled,market,bracket,day,30d9064c-d028-4c9b-9753-3b4c55588b6b,4e4268f9-4a8f-4145-b709-04eecd05daab
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,QQQ,sell,1,0,,,2026-05-15 14:12:04.380879+00:00,canceled,stop,bracket,day,5be3d15a-f764-4c9b-bb7a-1dfd8ab228db,1a2f398b-3e28-44e4-b34f-e3be71681a29
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,TSLA,sell,1,0,,,2026-05-15 14:12:03.930057+00:00,canceled,limit,bracket,day,2dd234ab-0825-403d-bc46-8d79126caa0b,6f15964c-0a2c-4b75-9c4c-9208011fd778
2026-05-16 21:21:09,C:\Users\RodgerTucker\tradingview-alpaca-bot\.env,TV_WEBHOOK,ha_100ema_doji_v1,tv_ha_100ema_doji_live_v1,TSLA,sell,1,0,,,2026-05-15 14:12:03.761702+00:00,canceled,limit,bracket,day,f06cbd77-7961-43de-840b-6d73f3ec50a5,7e013c71-1a60-4411-b7a7-d32b39dffd2b
